objectid,objectnumber,title,displaydate,datebegin,dateend,displaymaker,displayculture,displayperiod,medium,classification,displaygeography,accessionyear,department
50551,x1983-808,"Estates and their grounds, Newport, RI.",1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Rhode Island, Newport",1983-01-01,Photography Archives
18071,x1992-162,"Warren S. Weiant, Jr.",1904,1904,1904,"Clarence H. White, American, 1871–1925",,,glass plate negative,Photographic Negatives,,1992-01-01,Photography
44149,x1983-422,Portrait of Hannah Moore,ca. 1900–1905,1900,1905,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50275,x1983-223,Unititled (Nude boy in sand),1905–1908,1905,1908,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50683,x1983-1233,Untitled [Florence Peterson],ca. 1909,1909,1909,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50858,x1983-1114,Portrait of W.A. Kittredge [4/6],ca. 1924,1924,1924,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50822,x1983-460,Portrait of Winifred Lenehan [7/9],ca. 1919,1919,1919,"Clarence H. White, American, 1871–1925",,,Waxed platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
112541,x1983-1824,,,1891,1925,"Clarence H. White Jr., American, 1907–1978",,,,Photographs,,1983-01-01,Photography Archives
43061,x1983-433,Portrait of Mrs. Harrington Mann,1910,1910,1910,"Clarence H. White, American, 1871–1925",,,Waxed platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50283,x1983-232,Untitled (Boy sitting on tree trunk),1905–1908,1905,1908,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
40294,x1983-915,Portrait of two young women,ca. 1915–1920,1915,1920,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
40142,x1983-957,Portrait of a girl in a black hat,ca. 1915–1920,1915,1920,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
41053,x1983-379,Girl with bowl,1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Waxed platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50448,x1983-982,"Shipbuilding, Bath, Maine [10/55]",1917,1917,1917,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine, Bath",1983-01-01,Photography Archives
50446,x1983-980,"Shipbuilding, Bath, Maine [8/55]",1917,1917,1917,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine, Bath",1983-01-01,Photography Archives
129222,2010-102.3 d,Winter Landscape,1903,1903,1903,"Clarence H. White, American, 1871–1925",,,Halftone print,Photographs,"Place made: North America, United States, New York, New York",2010-01-01,Photography
43083,x1983-446,Portrait of Belle De Costa Greene [1/2],1911,1911,1911,"Clarence H. White, American, 1871–1925",,,Waxed platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50449,x1983-983,"Shipbuilding, Bath, Maine [11/55]",1917,1917,1917,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine, Bath",1983-01-01,Photography Archives
50757,x1983-292,Young girl and cat (advertising illustration) [2/2],ca. 1915–1920,1915,1920,"Clarence H. White, American, 1871–1925",,,Gelatin silver print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
41465,x1983-940,Drops of Rain,1902,1902,1902,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
55831,2008-346,"Clarence H. White Family, Popple Beach, Maine",1913,1913,1913,"Gertrude Käsebier, American, 1852–1934",,,Platinum print,Photographs,"Place made: North America, United States, Maine, Popple Beach",2008-01-01,Photography
39895,x1983-958,Portrait of a young girl,ca. 1915–1920,1915,1920,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50495,x1983-996,"Shipbuilding, Bath, Maine [24/55]",1917,1917,1917,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine, Bath",1983-01-01,Photography Archives
50742,x1983-1047,Portrait of a seated man [11/17],ca. 1915,1915,1915,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50526,x1983-1027,"Shipbuilding, Bath, Maine [55/55]",1917,1917,1917,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine, Bath",1983-01-01,Photography Archives
43095,x1983-291,Young girl and cat (advertising illustration) [1/2],ca. 1915–1920,1915,1920,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50515,x1983-1016,"Shipbuilding, Bath, Maine [44/55]",1917,1917,1917,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine, Bath",1983-01-01,Photography Archives
50456,x1983-990,"Shipbuilding, Bath, Maine [18/55]",1917,1917,1917,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine, Bath",1983-01-01,Photography Archives
50508,x1983-1009,"Shipbuilding, Bath, Maine [37/55]",1917,1917,1917,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine, Bath",1983-01-01,Photography Archives
50758,x1983-948,Portrait of a boy [2/3],ca. 1915–1920,1915,1920,"Clarence H. White, American, 1871–1925",,,Gelatin silver print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50689,x1983-447,Belle da Costa Greene,1911,1911,1911,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50441,x1983-975,"Shipbuilding, Bath, Maine [3/55]",1917,1917,1917,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine, Bath",1983-01-01,Photography Archives
50285,x1983-235,Untitled (Nude boy shooting arrow),1905–1908,1905,1908,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50450,x1983-984,"Shipbuilding, Bath, Maine [12/55]",1917,1917,1917,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine, Bath",1983-01-01,Photography Archives
39716,x1983-947,Portrait of a boy [1/3],ca. 1915–1920,1915,1920,"Clarence H. White, American, 1871–1925",,,Gelatin silver print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
42466,x1983-1321,Spring—A Triptych,1898,1898,1898,"Clarence H. White, American, 1871–1925",,,Gum bichromate prints with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
38834,x1983-1287,Woman in fur stole,ca. 1920–1925,1920,1925,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50440,x1983-973,"Shipbuilding, Bath, Maine [1/55]",1917,1917,1917,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine, Bath",1983-01-01,Photography Archives
50622,x1983-1070,Alvin Langdon Coburn,1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
39128,x1983-361,Portrait - A Woman,ca. 1916,1916,1916,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
41054,x1983-966,"Tom Potts in doorway of Amelie Rives home, Virginia",1908,1908,1908,"Clarence H. White, American, 1871–1925",,,Waxed platinum print,Photographs,"Place made: North America, United States, Virginia",1983-01-01,Photography Archives
50514,x1983-1015,"Shipbuilding, Bath, Maine [43/55]",1917,1917,1917,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine, Bath",1983-01-01,Photography Archives
50762,x1983-1128,The Bank Directors [2/3],ca. 1916,1916,1916,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
129322,2010-102.22 d,Lady in Black with Statuette,1898,1898,1898,"Clarence H. White, American, 1871–1925",,,Photogravure,Photographs,"Place made: North America, United States, New York, New York",2010-01-01,Photography
50525,x1983-1026,"Shipbuilding, Bath, Maine [54/55]",1917,1917,1917,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine, Bath",1983-01-01,Photography Archives
50443,x1983-977,"Shipbuilding, Bath, Maine [5/55]",1917,1917,1917,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine, Bath",1983-01-01,Photography Archives
50319,x1983-340,Girl in Black with Statuette [2/2],1898,1898,1898,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
40740,CHW 011,Nude boy [2 v],ca. 1908–1910,1908,0,"Clarence H. White, American, 1871–1925",,,Autochrome,Photographs,,,Photography Archives
43049,x1983-243,The Orchard,1902,1902,1902,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50673,x1983-621,Nude on rocks and in woods [5/16],ca. 1910,1910,1910,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
107757,x1983-1346,,,1891,1925,"Clarence H. White, American, 1871–1925",,,Cyanotype,Photographs,,1983-01-01,Photography Archives
41680,x1983-402,Letitia Felix seated,1902,1902,1902,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
25449,x1983-1330,"Winter (Newark, Ohio)",1897,1897,1897,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States, Ohio, Newark",1983-01-01,Photography Archives
93367,x1983-1186,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50366,x1983-1055,Seated man [2/3],ca. 1902–1903,1902,1903,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50406,x1983-676,Untitled (Mabel Cramer holding ink well),1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
40361,x1983-282,"Mother and child in seascape, Maine",ca. 1910–1915,1910,1915,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine",1983-01-01,Photography Archives
50714,x1983-412,Portrait of Francis Starr  [3/6],1914,1914,1914,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
41421,x1983-245,Women dancing under trees,ca. 1902,1902,1902,"Clarence H. White, American, 1871–1925",,,Waxed platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
41246,x1983-391,The Cameo (Julia McCune),1904,1904,1904,"Clarence H. White, American, 1871–1925",,,Cyanotype,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
25594,x1983-578,Portrait of Rose Pastor's Sister,1909,1909,1909,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93386,x1983-1163,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50647,x1983-828,"one of a series of thirty photographs of house-moving in Maine, some of which were used in ""The House That Moved to the Sea,"" Woman's Home Companion (July 1924) [10/30]",ca. 1910,1910,1910,"Clarence H. White, American, 1871–1925",,,"Platinum print
",Photographs,"Place made: North America, United States, Maine",1983-01-01,Photography Archives
38983,x1983-1282,Woman putting china away (advertising illustration),ca. 1919,1919,1919,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
39919,x1983-1248,Seated portrait of two boys,ca. 1915–1920,1915,1920,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50306,x1983-878,Moonrise [2/3],ca. 1897,1897,1897,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50632,x1983-1072,Portrait of an unidentified man [2/2],1909,1909,1909,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50402,x1983-672,"Untitled (Mabel Cramer seated, looking to her right)",1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
112620,x1983-1878,,,1891,1925,"Clarence H. White Jr., American, 1907–1978",,,,Photographs,,1983-01-01,Photography Archives
50541,x1983-798,"Estates and their grounds, Newport, RI.",1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Rhode Island, Newport",1983-01-01,Photography Archives
25483,x1983-312,Wood-haulers,ca. 1899,1899,1899,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
112619,x1983-1877,,,1891,1925,"Clarence H. White Jr., American, 1907–1978",,,,Photographs,,1983-01-01,Photography Archives
43003,x1983-891,Tree and picket fence,ca. 1895–1900,1895,1900,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
41846,x1983-951,Portrait of a young girl playing,ca. 1900–1905,1900,1905,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
15900,x1992-158,Marion Weiant,1904,1904,1904,"Clarence H. White, American, 1871–1925",,,glass plate negative,Photographic Negatives,,1992-01-01,Photography
50633,x1983-1098,Portrait of Abbot Thayer [2/4],1909,1909,1909,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50300,x1983-487,Letitia Felix in woods [2/3],ca. 1895–1900,1895,1900,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
41404,x1983-1308,Untitled [F. Holland Day lighting a cigarette],1902,1902,1903,"Clarence H. White, American, 1871–1925",,,Cyanotype,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
25683,x1983-654,Alla Nazimova [1/2],1919,1919,1919,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
40693,CHW 010,Child in boat,ca. 1908–1910,1908,0,"Clarence H. White, American, 1871–1925",,,Autochrome,Photographs,,,Photography Archives
93434,x1983-1215,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50688,x1983-455,Portrait of a woman seated [3/3],ca. 1910 – 1915,1910,1915,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
17923,x1992-159,Marion Weiant,1904,1904,1904,"Clarence H. White, American, 1871–1925",,,glass plate negative,Photographic Negatives,,1992-01-01,Photography
41298,x1983-1333,The Family in the Wood,1903,1903,1903,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
112599,x1983-1864,,,1891,1925,"Clarence H. White Jr., American, 1907–1978",,,,Photographs,,1983-01-01,Photography Archives
41247,x1983-304,Family group,ca. 1904,1904,1904,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
39820,x1983-1247,Jane and Mary Elizabeth Wilson,1919,1919,1919,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
112591,x1983-1859,,,1891,1925,"Clarence H. White Jr., American, 1907–1978",,,,Photographs,,1983-01-01,Photography Archives
93430,x1983-1156,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
38711,x1983-1222,Portrait of Richard J. Walsh,ca. 1924,1924,1924,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93402,x1983-1216,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50798,x1983-287,Portrait of Mrs. Watnis [4/14],ca. 1919,1919,1919,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50707,x1983-267,Nude and baby [6/6],1912,1912,0,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
42281,x1983-532,The Black Cape [variant] [1/2],1899,1899,1899,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50358,x1983-1251,Portrait of a baby girl [2/2],ca. 1900–1905,1900,1905,"Clarence H. White, American, 1871–1925",,,Gum bichromate print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93372,x1983-1201,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
41390,x1983-318,Girl with Rose (variant) [2 v],ca. 1904,1904,1904,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93440,x1983-1162,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50801,x1983-463,Portrait of Mrs. Watnis [7/14],ca. 1919,1919,1919,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
43088,x1983-246,Nine women at the Clarence H. White School [1/2],ca. 1912,1912,1912,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, New York, New York",1983-01-01,Photography Archives
50761,x1983-421,"Portrait of Justine Johnson, actress [3/3]",1916,1916,1916,"Clarence H. White, American, 1871–1925",,,Gum bichromate print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50856,x1983-1112,Portrait of W.A. Kittredge [2/6],ca. 1924,1924,1924,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50644,x1983-825,"one of a series of thirty photographs of house-moving in Maine, some of which were used in ""The House That Moved to the Sea,"" Woman's Home Companion (July 1924)[7/30]",ca. 1910,1910,1910,"Clarence H. White, American, 1871–1925",,,Gelatin silver print,Photographs,"Place made: North America, United States, Maine",1983-01-01,Photography Archives
40784,x1983-655,Mrs. Hannah Moore,1906,1906,1906,"Clarence H. White, American, 1871–1925",,,"Platinum print
",Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50621,x1983-934,"Portrait of Clarence H. White, Jr. [2/2]",1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
38712,x1983-1225,Portrait of Elmer Adler,ca. 1924,1924,1924,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
42316,x1983-1057,Violinist,ca. 1900,1900,1900,"Clarence H. White, American, 1871–1925",,,Gum bichromate print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50528,x1983-776,"Estates and their grounds, Newport, RI.",1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Rhode Island, Newport",1983-01-01,Photography Archives
50336,x1983-533,The Black Cape [variant] [2/2],1899,1899,1899,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93399,x1983-1206,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
40095,x1983-233,"Untitled (Nude Boy Seated on Tree at Little Good Harbor, Maine)",1907,1907,0,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
107899,x1983-1393,,,1891,1925,"Clarence H. White, American, 1871–1925",,,,Photographs,,1983-01-01,Photography Archives
50547,x1983-804,"Estates and their grounds, Newport, RI.",1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Rhode Island, Newport",1983-01-01,Photography Archives
50599,x1983-742,"Croton, New York, Dam [6/7]",1925,1925,1925,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, New York, Croton",1983-01-01,Photography Archives
42083,x1983-334,The Curtsey,1900,1900,1900,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50439,x1983-711,"Untitled (Miss Thompson, nude, holding black fabric with left hand)",1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
44179,x1983-481,Letitia Felix holding parasol,ca. 1895–1900,1895,1900,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93380,x1983-1137,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
107756,x1983-1345,,,1891,1925,"Clarence H. White, American, 1871–1925",,,Cyanotype,Photographs,,1983-01-01,Photography Archives
50852,x1983-735,Larsen Dancers  [10/11],ca. 1923 – 1924,1923,1924,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93417,x1983-1181,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
42417,x1983-1035,Man holding a statue of Venus,ca. 1898–1899,1898,1899,"Clarence H. White, American, 1871–1925",,,Gum bichromate print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
107901,x1983-1395,,,1891,1925,"Clarence H. White, American, 1871–1925",,,,Photographs,,1983-01-01,Photography Archives
93408,x1983-1145,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50868,x1983-667,Mother and Child (Jane Felix White and Maynard),ca. 1905,1905,1905,"Clarence H. White, American, 1871–1925",,,Waxed platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
40375,x1983-439,Portrait of a woman,ca. 1910–1915,1910,1915,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
41923,x1983-642,April [1/2],1900,1900,1900,"Clarence H. White, American, 1871–1925",,,Gum bichromate print with ink,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
107770,x1983-1359,,,1891,1925,"Clarence H. White, American, 1871–1925",,,,Photographs,,1983-01-01,Photography Archives
107908,x1983-1399,,,0,0,"Clarence H. White, American, 1871–1925",,,,Photographs,,1983-01-01,Photography Archives
50431,x1983-703,"Untitled (Miss Thompson, nude, looking down at glass globe)",1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50423,x1983-695,The Torso,1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50838,x1983-636,Nude posed indoors [9/13],ca. 1920 – 1925,1920,1925,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
39957,x1983-354,Woman holding a fan,ca. 1915–1920,1915,1920,"Clarence H. White, American, 1871–1925",,,Waxed platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50571,x1983-561,Old Fashioned [2/2],1897,1897,1897,"Clarence H. White, American, 1871–1925",,,Cyanotype,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
42765,x1983-1262,Just a Line,1897,1897,1897,"Clarence H. White, American, 1871–1925",,,Platinum print in original frame,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93398,x1983-1202,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
40072,x1983-1281,Maud Allan,1910,1910,1910,"Clarence H. White, American, 1871–1925",,,Waxed platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
41249,x1983-381,Portrait of an actress,ca. 1905–1910,1905,1910,"Clarence H. White, American, 1871–1925",,,Waxed platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
25467,x1983-400,Julia McCune seated before window,ca. 1898,1898,1898,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
107907,x1983-1398,,,0,0,"Clarence H. White, American, 1871–1925",,,,Photographs,,1983-01-01,Photography Archives
40141,x1983-273,Ethel Barrymore reading to children,ca. 1915–1920,1915,1920,"Clarence H. White, American, 1871–1925",,,Gelatin silver print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
18117,x1992-154,"Lee Weiant, Marion Weiant, and Warren S. Weiant, Jr.",1904,1904,1904,"Clarence H. White, American, 1871–1925",,,glass plate negative,Photographic Negatives,,1992-01-01,Photography
112607,x1983-1870,,,1891,1925,"Clarence H. White Jr., American, 1907–1978",,,,Photographs,,1983-01-01,Photography Archives
107912,x1983-1403,,,0,0,"Clarence H. White, American, 1871–1925",,,,Photographs,,1983-01-01,Photography Archives
43040,x1983-549,Letitia Felix seated at table [1/2],1899,1899,1899,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
40206,x1983-602,La Curieuse [1/2],1912,1912,1912,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
